source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
69806275260585472,56.24067947300392,24.682244438454767,165.78225243357423,-23.411622556705826,18.219576,1.5766659,0.7865187191189927,0.20562319935050677,,,,,,,,,"03445776+2440561",16.023,15.494,15.345
69806137823019520,56.21177952610475,24.665623397036207,165.77296803359536,-23.44151137617097,18.641647,1.8545341,1.1300799624698263,0.29540717485689816,,,,,,,,,"03445084+2439564",14.316,15.256,15.214
69806726234181504,56.26900515860871,24.711096271918485,165.78222086834663,-23.37296110809832,16.325788,1.2083712,0.6673978859665262,0.07350271837759995,100001,200111,,,4882.15,1.0454962,0.99905294,1.0748605,"03450455+2442400",14.806,14.367,14.16
65184035752127104,56.03516421260533,23.626246080835635,166.399955995252,-24.323333735151312,19.212393,2.1680317,0.09220678085841293,0.41470280966243017,,,,,,,,,"03440841+2337342",16.446,15.94,15.53
65187849685130240,56.24559585652694,23.651292868402496,166.53868253709751,-24.1757170149558,15.537921,1.3863497,0.2986662657700124,0.05989528553786272,100001,,,,4794.005,,,,"03445893+2339046",13.753,13.265,13.124
65176510971465216,56.34142381473711,23.68491190043494,166.58533557053866,-24.09192725318601,13.937604,1.1095972,0.6537866311399388,0.02673164569867789,100001,200111,,,5009.0,3.0007493,2.7467637,3.1276464,"03452194+2341057",12.484,12.173,12.084
65181213961054208,56.07499653012279,23.637299767989155,166.42162990823718,-24.29071953928215,19.970226,2.674427,0.5548821376248653,0.733370058846065,,,,,,,,,"03441800+2338143",16.611,15.802,15.911
64989589698069504,57.05275558911089,23.52141544618641,167.2325232016929,-23.77305669837253,17.90996,1.4817848,0.41542672451074547,0.18137410324186345,,,,,,,,,"03481267+2331172",15.971,15.334,15.284
65211248666930432,56.6392730698063,23.967605087649996,166.59843617782846,-23.699487636739068,15.129294,1.2925711,1.5424920375221078,0.044327971300372505,100001,200111,0.574,0.281,4847.032,0.79987234,0.7362848,0.8597094,"03463341+2358036",13.504,12.991,12.816
65176854568848640,56.42602250505981,23.64499587928632,166.67758968314587,-24.069494178800507,16.95416,1.5417004,0.5407893123334356,0.10150773556314632,100002,,1.628,0.799,4482.0,,,,"03454223+2338419",15.019,14.476,14.238
65173933991086464,56.445009017276334,23.65084655594979,166.68739257608735,-24.05347557483915,16.670591,1.7312193,0.864438432349271,0.08694556803954784,100001,200111,1.852,0.925,4106.855,1.1416135,1.0786595,1.2065204,"03454678+2339030",14.446,13.816,13.586
65176442251988736,56.359007024495085,23.66969742548891,166.60959768905863,-24.09240382464427,18.400505,1.8793621,0.28910909399638,0.22363343868120433,,,,,,,,,"03452615+2340109",16.003,15.047,14.872
65214650281045632,56.41976074251979,23.855061480368963,166.51857324364582,-23.917654419524467,17.625172,1.3239651,0.2570808237103222,0.12723777378480805,,,,,,,,,"03454074+2351181",15.666,15.319,15.082
65205746812063232,56.76326650810943,23.853484235944308,166.77388366087266,-23.707552462251908,19.361105,2.319769,5.168245166223501,0.4764444921344134,,,,,,,,,"03470316+2351134",16.295,15.807,15.36
65221762746776064,56.44317563649052,24.064751946099058,166.38219310817067,-23.747756899456277,16.665129,1.3584795,0.06286514207740315,0.08015409664683831,100001,,,,4704.5,,,,"03454636+2403532",14.877,14.183,13.982
65222484301282048,56.426427383942745,24.069630904522278,166.36622121164135,-23.75438556008395,18.914383,2.4537773,7.672955180780014,0.309783233403169,,,,,,,,,"03454232+2404113",15.268,14.539,14.193
65010136821755008,56.77963788254411,23.696064759570902,166.90196938112592,-23.813678688146517,19.22038,1.8284664,1.106047277766841,0.3583304976949698,,,,,,,,,"03470710+2341465",16.473,15.795,15.765
65014676603647872,57.085792611099365,23.768973265675896,167.073671540216,-23.570486662227,17.431227,0.8805866,0.1387399736522792,0.1507478362624417,,,,,,,,,"03482058+2346083",16.495,15.725,16.15
65210252234518016,56.68389947053598,23.94059890456613,166.65122951708605,-23.69203274516735,17.393517,1.8178978,1.1349743762252116,0.1275571142441822,,,,,,,,,"03464413+2356262",15.017,14.285,14.019
65210973789024128,56.65582243920624,23.95046358732985,166.62324979295988,-23.70200064131081,16.40173,1.030549,0.32914536795408955,0.08327078091390142,100001,,,,5152.91,,,,"03463739+2357017",14.944,14.556,14.393
65222759179189248,56.39757956546967,24.083017374039017,166.33505896603472,-23.762094479422203,9.981662,0.83480644,7.503006634693022,0.19624880647070797,100001,200111,0.2137,0.105,5578.275,1.2509315,1.1846516,1.2910126,"03453539+2404595",8.921,8.673,8.562
65002410177056000,57.05607448187431,23.736715751462192,167.0756686748309,-23.612642069068958,15.9570875,1.6508274,1.3983194236953151,0.0984191550881137,100001,200111,,,4357.0,0.8144913,0.7479026,0.8877525,"03481346+2344122",13.951,13.288,13.094
65172834479458944,56.49795935621783,23.615642611989635,166.75263491513897,-24.04692771320123,17.576569,1.8670158,1.3285156601412302,0.17306316004447433,,,,,,,,,"03455950+2336563",15.185,14.434,14.183
65175097925186944,56.353853690556726,23.61751473550305,166.644134744393,-24.134255931286713,18.409416,1.1801395,0.3670286201887373,0.27662293888652245,,,,,,,,,"03452493+2337027",16.77,15.992,16.405
65190594167321984,56.386219880032,23.77307158719772,166.55386939568152,-23.999039525577786,18.474651,1.5101509,0.18387684381621466,0.21865361445414713,,,,,,,,,"03453269+2346233",16.011,15.43,15.317
65199222758514048,56.66683842833214,23.782747089160637,166.75473032557701,-23.819259372981683,16.115524,2.7759695,7.267479159849551,0.092438868528346,100001,,,,3955.02,,,,"03464001+2346587",12.987,12.289,12.033
