source_id,ra,dec,l,b,phot_g_mean_mag,bp_rp,parallax,parallax_error,priam_flags,flame_flags,a_g_val,e_bp_min_rp_val,teff_val,radius_val,radius_percentile_lower,radius_percentile_upper,original_ext_source_id,j_m,h_m,ks_m
3339507771821896704,83.91569754615806,10.109820589505933,194.9649188278813,-11.794291658073005,17.327087,1.1427212,0.010740853906747193,0.13019618811078165,,,,,,,,,"05353976+1006354",15.807,15.632,15.31
3339505366640310272,84.18560971419595,10.25855509829939,194.97263589914178,-11.4899238284341,18.350933,1.603714,0.3096057378060728,0.20786235746482057,,,,,,,,,"05364454+1015310",16.268,15.617,15.906
3339440808987893120,84.31814537983792,9.942965406584365,195.31764504297314,-11.538230900228971,17.508322,1.3831921,-0.345279737349109,0.19615953781984954,,,,,,,,,"05371635+0956348",15.591,15.125,14.955
3339443587830943488,84.18158797253548,9.920459299049037,195.26759916687107,-11.665496106154949,19.989841,3.0061111,1.074707368135003,0.9357368240576482,,,,,,,,,"05364358+0955136",15.894,15.132,14.747
3339441869844024704,84.16226488251532,9.893708808980879,195.28122609524254,-11.695493369323703,19.31146,2.730627,3.7750371332195156,0.4243201225427332,,,,,,,,,"05363893+0953379",16.121,15.495,15.224
3339490591953049600,83.98274005753639,9.93935658396983,195.14911509138392,-11.824445825858257,15.713633,2.4022112,2.492996591754798,0.0794059173777445,100002,200111,,,3475.4866,1.0680801,0.80903405,1.1269449,"05355585+0956217",13.011,12.237,11.94
3339450906454245760,84.33640622266098,10.064997552360678,195.21973749752942,-11.460704549195881,16.913363,0.99079514,0.29232533984673453,0.10011043857518477,100001,,0.801,0.444,5296.7134,,,,"05372074+1003542",15.727,15.24,15.312
3339522688244111232,84.0367712292322,10.390039698051693,194.78098748538983,-11.548789585237564,15.736436,1.3676882,0.8586369667116214,0.050920504151781336,100001,200111,,,4898.7866,1.0566036,0.9899572,1.2038951,"05360882+1023242",13.977,13.484,13.449
3339511310875043712,83.91233479971193,10.251068900787836,194.83914044211963,-11.725017082564607,13.5434265,1.1209536,0.580596999979642,0.03284890066004528,100001,200111,,,4943.25,4.190691,4.078114,4.2667904,"05353895+1015038",12.079,11.769,11.612
3339512513465681024,83.79772883312738,10.2180828734335,194.80923425318684,-11.838818932387152,18.334984,1.1466389,0.3705490476784852,0.2545976305175005,,,,,,,,,"05351147+1013055",16.571,15.962,15.663
